id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
33116,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Stilettos
51596,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Wrangler Women Black Molly Jeans
37542,Boys,Accessories,Gloves,Gloves,White,Summer,2012.0,Casual,Madagascar 3 Infant Boys White Mittens
10360,Women,Apparel,Dress,Dresses,Black,Fall,2011.0,Casual,United Colors of Benetton Women Black Dress
8488,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Forever New Women Slate Grey Tops
9768,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,ADIDAS Men Adna Black Jackets
51562,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch 3062pp02b
24367,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Folklore Women Green  Kurta
26868,Women,Apparel,Topwear,Tshirts,Lavender,Summer,2012.0,Casual,Jealous 21 Women Printed Lavender T-shirt
47063,Women,Apparel,Bottomwear,Patiala,Multi,Fall,2012.0,Ethnic,Shree Women Multi Colored Patiala
34591,Women,Apparel,Dress,Dresses,Multi,Summer,2012.0,Casual,Tonga Women Printed Multi Dress
33586,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Wrangler Men Timeless Lifestyle Purple T-shirt
40074,Women,Apparel,Bottomwear,Tights,Navy Blue,Summer,2012.0,Casual,ADIDAS Women Navy Blue Tights
59965,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Avirate Black Dress
26266,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012.0,Casual,Proline Men Brown Polo T-Shirt
13181,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Fila Men Dls Game White Sports Shoes
18569,Men,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,Puma Men Solid Red Sweater
46383,Men,Apparel,Topwear,Sweatshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black Sweatshirt
51334,Men,Apparel,Bottomwear,Rain Trousers,Navy Blue,Summer,2012.0,,Wildcraft Men Navy Blue Rain Trousers
9902,Men,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2011.0,Casual,Spykar Men Skinny Low Waist Tight Fit Blue Jeans
49556,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Rocia Women Black Handbag
8671,Unisex,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Fastrack Unisex Sunglasses FTML012GPGP2
55109,Women,Personal Care,Beauty Accessories,Beauty Accessory,Skin,Spring,2017.0,,Lakme Compact Puff
43850,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Ethnic,Royal Diadem Purple Earrings
2179,Men,Apparel,Topwear,Tshirts,Grey,Spring,2011.0,Casual,Probase Men Stripe Grey T-shirt
28753,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Aurelia Women Printed Green Kurta
52922,Women,Apparel,Saree,Sarees,Rust,Fall,2012.0,Ethnic,FNF Printed Rust Sari
28337,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Idee Men Steel Sunglasses
20368,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Blue Check Shirt
14961,Men,Apparel,Topwear,Jackets,Red,Fall,2011.0,Casual,Status Quo Men Printed Red Jackets
31028,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Formal,Arrow New York Men Check Navy Blue Slim Fit Shirt
26259,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,Proline Men Navy Track Pants
54679,Women,Accessories,Watches,Watches,Charcoal,Winter,2016.0,Casual,Fastrack Women White Dial Watch
48470,Women,Apparel,Dress,Dresses,Teal,Summer,2012.0,Casual,French Connection Teal Dress
29675,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Indigo Nation Men Black Shirt
21418,Women,Apparel,Topwear,Tops,Pink,Winter,2012.0,Casual,Roxy Women Pink Top
38595,Women,Apparel,Topwear,Tshirts,Lavender,Summer,2012.0,Casual,Nike Women Printed Scoop Lavender T-shirt
14109,Men,Apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Casual,Flying Machine Men Printed Green Sweatshirts
33519,Women,Footwear,Shoes,Heels,Black,Summer,2016.0,Casual,Cobblerz Women Black Wedges
57860,Women,Personal Care,Skin Care,Toner,Green,Spring,2017.0,,Biotique Bio Cucumber Pore Tightening Freshener
47008,Women,Apparel,Topwear,Kurtas,White,Fall,2012.0,Ethnic,Shree Women White & Purple Kurta
51951,Women,Accessories,Bags,Clutches,Copper,Summer,2012.0,Casual,Yelloe Women Oversized Clutch
50883,Women,Apparel,Saree,Sarees,Purple,Fall,2012.0,Ethnic,Prafful Purple & Green Crepe Printed Sari
57894,Women,Apparel,Bottomwear,Leggings,Navy Blue,Fall,2012.0,Ethnic,Femella Women Navy Blue Leggings
59132,Men,Apparel,Topwear,Jackets,Black,Summer,2012.0,Casual,Just Natural Men Black Reversible Jacket
9969,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Nike Men As Kobe Hunt Navy Blue T-Shirts
52982,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green Sari
58484,Men,Accessories,Wallets,Wallets,Brown,Winter,2016.0,Casual,Fossil Men Brown Wallet
48616,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Lucera Women Silver Earrings
7699,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Frills Florals Aubergine Purple Top
13121,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Lee Cooper Men Formal Brown Casual Shoes
2576,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Sports,Domyos Women Black Sports Top
44646,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Formal,Arrow Woman Black Skirt
20303,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,Jealous 21 Women Solid Purple Sweater
7236,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Rockport Men's Ragosta Black Shoe
55506,Women,Personal Care,Lips,Lip Gloss,Purple,Spring,2017.0,Casual,Revlon Pearl Plum Lustrous Lip Gloss 18
30191,Men,Accessories,Bags,Laptop Bag,Navy Blue,Summer,2012.0,Casual,Nike Men Navy Blue Manchester United Laptop Bag
41750,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Doodle Boys Printed Green T-shirt
22030,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Vishudh Women Printed Red Kurta
34969,Women,Accessories,Stoles,Stoles,Multi,Summer,2012.0,Ethnic,Fabindia Women Printed Multi Coloured Chanderi Stole
19843,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Green Shirt
39478,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Diva Women Pink Kurta
20555,Women,Accessories,Bags,Mobile Pouch,Green,Winter,2015.0,Casual,Baggit Women Auxi Hoor Green Mobile Pouch
20793,Men,Apparel,Topwear,Jackets,Beige,Fall,2011.0,Casual,Basics Men Beige Jacket
47453,Women,Footwear,Shoes,Flats,Black,Fall,2012.0,Casual,Tiptopp Women Black Sandals
54878,Women,Accessories,Jewellery,Necklace and Chains,White,Fall,2012.0,Casual,Ivory Tag Women Earthy Crust White Necklace
12651,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Probase Men Printed Blue Tshirts
42121,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Women Artist White T-shirt
18965,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2011.0,Casual,United Colors of Benetton Women Solid Pink Sweatshirt
7494,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Women's Nike Spher Light Blue T-shirt
30733,Men,Apparel,Bottomwear,Churidar,Off White,Summer,2012.0,Ethnic,Fabindia Men Off White Churidar
56521,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Streetwear Satin Smooth Pink Rush Lipcolor 65
37516,Boys,Apparel,Bottomwear,Leggings,White,Summer,2012.0,Casual,Madagascar3 Infant Boys White Leggings
6122,Men,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2011.0,Casual,Puma Men's Green Yellow Zainali & Azra Flip Flop
37172,Boys,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,United Colors of Benetton Boys Black Shorts
38308,Men,Accessories,Scarves,Scarves,Blue,Summer,2012.0,Casual,Reid & Taylor Men Blue Scarf
49991,Men,Accessories,Socks,Socks,White,Summer,2016.0,Sports,Hanes Men Pack Of 3 White Cushion Max Crew Socks
30959,Women,Apparel,Topwear,Tunics,Green,Summer,2012.0,Ethnic,Fabindia Women Printed Green Kalamkari Tunic
6310,Unisex,Footwear,Flip Flops,Flip Flops,Black,Winter,2011.0,Casual,Puma Unisex Issac Black Yellow Flip Flop
18353,Men,Accessories,Socks,Socks,Black,Fall,2012.0,Casual,Fila Men Ankel Black Socks
35877,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Marvel Boys Comics Yellow T-shirt
38754,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Nike Women Green Sling Bag
56519,Women,Personal Care,Lips,Lipstick,Rose,Spring,2017.0,,Streetwear Luscious Lips Earth Rose Lipstick 03
9536,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Nike Men White Polo Tshirts
57893,Women,Apparel,Bottomwear,Leggings,Cream,Fall,2012.0,Casual,Femella Women Cream Leggings
29242,Men,Footwear,Sandal,Sandals,Black,Spring,2013.0,Casual,ADIDAS Men Zephyral Black Sandals
6328,Unisex,Footwear,Flip Flops,Flip Flops,Red,Summer,2011.0,Casual,Puma Unisex Miami II Red Black Flip Flop
30961,Women,Apparel,Topwear,Kurtis,Black,Summer,2012.0,Ethnic,Fabindia Women Black Chanderi Tunic
9360,Unisex,Accessories,Socks,Socks,Blue,Fall,2011.0,Casual,Puma Unisex FTPA Blue Socks
56189,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Colorbar Suede Bloom Compact 007
39818,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Red Tape Men Black Sandals
46129,Women,Accessories,Jewellery,Necklace and Chains,Brown,Winter,2015.0,Casual,Adrika Women Brown Necklace
27922,Women,Apparel,Bottomwear,Trousers,Olive,Summer,2012.0,Casual,Scullers Women Olive Trousers
34509,Women,Footwear,Sandal,Sports Sandals,Black,Summer,2012.0,Casual,ADIDAS Women Feather Black & Pink Sandals
8246,Unisex,Accessories,Bags,Messenger Bag,Blue,Fall,2011.0,Casual,Fastrack Unisex Blue Bag
5559,Men,Apparel,Topwear,Jackets,Yellow,Summer,2011.0,Casual,Reebok Men Reversible Blue & Yellow Jacket
54088,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,Mumbai Slang Women Beige Top
35883,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Jungle Book Boys Rumble In The Jungle Yellow T-shirt
58645,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,ALayna Women Printed White Kurta
2916,Women,Apparel,Topwear,Tops,Yellow,Fall,2010.0,Casual,DUSG Women Reuse Reduce Bamboo Yellow Top
55368,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017.0,Casual,Revlon Coffee Bean Nail Polish 347
59338,Women,Footwear,Shoes,Casual Shoes,Black,Winter,2012.0,Casual,Gliders Women Black &Purple Shoes
17740,Men,Footwear,Shoes,Sports Shoes,Yellow,Fall,2011.0,Sports,Puma Men Bolt Fass Yellow Sports Shoes
3665,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Fila Men's Intercept White Silver Shoe
2585,Unisex,Accessories,Headwear,Caps,Black,Summer,2011.0,Casual,Kalenji Black Cap
23323,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Ethnic,W Women Red Kurta
56714,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Folklore Women Pink & Green Printed Kurta
32251,Women,Apparel,Bottomwear,Skirts,Purple,Summer,2012.0,Ethnic,Fabindia Women Purple Skirt
17324,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Pepe Jeans Women Casual Sunglasses
12656,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Probase Men Stripes White Shirts
6787,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Timberland Men's Rugby Stripe Pique Brown Blue T-shirt
20304,Women,Apparel,Topwear,Sweaters,Maroon,Fall,2011.0,Casual,Jealous 21 Women Stripes Maroon Sweater
28955,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,BIBA Women White Kurta
51393,Men,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Myntra Men Green Check Shorts
8877,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Regent Polo Club Men White Shirt
43656,Women,Apparel,Bottomwear,Shorts,Orange,Summer,2012.0,Casual,ONLY Women Orange Shorts
9958,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men Arsenal Ss Tr Red Jersey
37940,Women,Apparel,Topwear,Tunics,Orange,Summer,2012.0,Casual,Mineral Women Orange Tunic
57099,Women,Apparel,Bottomwear,Capris,Purple,Summer,2012.0,Casual,Elle Women Purple Capris
59103,Men,Apparel,Topwear,Rain Jacket,Olive,Summer,2012.0,Casual,Just Natural Men Military Shade Rain Jacket
29046,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Aess  Blue Polo T-shirt
35419,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Enroute Men Brown Formal Shoes
51960,Unisex,Accessories,Bags,Laptop Bag,Cream,Summer,2012.0,Casual,Yelloe Unisex Cream Laptop Bag
55198,Women,Personal Care,Makeup,Makeup Remover,Blue,Winter,2016.0,Casual,Lakme Absolute Bi-Phased Make-Up Remover
17923,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Nike Women Sptcas Black Sweatshirt
59567,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012.0,Casual,Revv Men Black and Steel Cufflinks
32856,Women,Footwear,Shoes,Heels,Purple,Winter,2012.0,Casual,Grendha Women Kall Ad Purple Flats
2920,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,DUSG Women's Green Polo T-shirt
16805,Girls,Apparel,Bottomwear,Skirts,Black,Fall,2011.0,Casual,ANT Kids Girls Printed Black Skirt
33970,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Femella Women Navy Blue Dress
59593,Women,Apparel,Saree,Sarees,Blue,Fall,2012.0,Ethnic,FNF Blue & Purple Collection for Wedding Sari
29280,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Wrangler Men Western Spirit Red Shirt
11678,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Lee Men Check Yellow Shirts
14904,Women,Accessories,Wallets,Wallets,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Wallets
27914,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Scullers For Her Women Brown Trousers
37527,Boys,Apparel,Topwear,Rompers,Blue,Summer,2012.0,Casual,Madagascar3 Infant Boys Light Blue Snapsuit Romper
46782,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Love Passport Women 50 ml Perfume
19886,Unisex,Accessories,Headwear,Caps,Red,Fall,2011.0,Casual,ADIDAS Originals Unisex Dicolor Red Cap
17120,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Classic Black Handbag
6577,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,Nike Men Arsenal Home Stadium Red Jersey
47650,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Lace Dress
12452,Unisex,Accessories,Shoe Accessories,Shoe Accessories,Orange,Fall,2011.0,,Timberland Unisex Orange Shoe Accessories
18168,Girls,Apparel,Dress,Dresses,Pink,Fall,2011.0,Casual,Doodle Kids Girls Party Frock Pink Dress
35042,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,Fabindia Women Silk Cream Kurta
37715,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012.0,Casual,John Players Men Polo Brown T-shirt
32603,Men,Accessories,Wallets,Wallets,Brown,Spring,2013.0,,Levitate Men Brown Wallet
53406,Women,Apparel,Topwear,Kurtas,Red,Fall,2012.0,Ethnic,Alma Women Red Printed Kurta
51351,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans
16650,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2016.0,Casual,Facit Men Polo Tee Navy Blue Tshirt
56180,Women,Personal Care,Makeup,Concealer,Skin,Spring,2017.0,Casual,Colorbar Soft Ivory Concealer 001
57052,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Elle Women Blue Dress
13110,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Sports,ADIDAS Men Rsp Ds 7in Navy Blue Shorts
53096,Women,Accessories,Jewellery,Earrings,Green,Winter,2016.0,Ethnic,Fabindia Silver Earrings
46776,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Euroluxe Men Blue Ink Perfume
55153,Women,Personal Care,Nails,Nail Polish,Mauve,Spring,2017.0,Casual,Lakme True Wear Classics Tarun Tahiliani Nail Color 20
54081,Women,Apparel,Topwear,Kurtis,Red,Summer,2012.0,Ethnic,Mumbai Slang Women Red Kurti
57604,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Lotus Herbals Red Rover 112 Lip Colour
20756,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Casual Black Wedges
39227,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Femella Women Purple Tiered Dress
49150,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017.0,Casual,Deborah Extra Lip Liner 03
20138,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Wrangler Women Puff Navy Blue Shirt
18998,Unisex,Accessories,Scarves,Scarves,Black,Fall,2011.0,Casual,ADIDAS Originals Unisex Black Scarf
22039,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,Vishudh Women Self Printed Cream Kurta
50419,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,U.S. Polo Assn. Men Brown Derby Formal Shoes
28503,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Sports,Nike Men Tempo 2 in 1 Grey Shorts
47668,Women,Accessories,Scarves,Scarves,Blue,Summer,2012.0,Casual,Femella Women Blue & White Scarf
17118,Women,Accessories,Bags,Clutches,Black,Winter,2015.0,Casual,Lino Perros Women Classic Black Clutch
39485,Unisex,Accessories,Bags,Backpacks,Green,Summer,2015.0,Casual,Wildcraft Unisex Green Hydrator Backpack
1558,Unisex,Accessories,Water Bottle,Water Bottle,Blue,Fall,2010.0,Sports,Quechua Easy-to-Carry Blue Water Bottle
26835,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Highlander Men Brown Trousers
31882,Women,Accessories,Stoles,Stoles,Orange,Summer,2012.0,Ethnic,Fabindia Women Mughal Printed Orange Stole
59104,Men,Apparel,Topwear,Rain Jacket,Brown,Summer,2012.0,Casual,Just Natural Men Brown Rain Jacket
16233,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Puma Men Ess Crew Grey Sweatshirt
27574,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Scullers Men Printed Blue T-Shirt
25223,Women,Accessories,Bags,Handbags,Magenta,Winter,2015.0,Casual,Lino Perros Women Leatherette Magenta Handbag
5133,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Wrangler Women's Blouson Tank Mauve Top
56187,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Colorbar Radiant White UV Fairness Sandy Nude Compact 003
8846,Men,Apparel,Bottomwear,Trousers,Cream,Summer,2011.0,Casual,Scullers Men Scul Cream Trousers
7032,Women,Apparel,Topwear,Tops,Blue,Fall,2012.0,Casual,S.Oliver Women Blue Top
22462,Women,Apparel,Bottomwear,Leggings,Mustard,Fall,2011.0,Casual,Myntra Women Mustard Leggings
41302,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Gini and Jony Girls Blue Saloppette
20335,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Mr.Men Men Printed White Tshirt
56173,Women,Personal Care,Makeup,Kajal and Eyeliner,Green,Spring,2017.0,Casual,Colorbar Color Intense Green Eyeliner 006
59907,Women,Accessories,Scarves,Scarves,Off White,Fall,2012.0,Casual,Femella Women Off White Printed Scarf
24553,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Nike Men Grey Printed TShirt
15214,Unisex,Accessories,Bags,Duffel Bag,Black,Summer,2011.0,Casual,United Colors of Benetton Unisex Black Duffle Bag
51356,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans
28990,Women,Apparel,Apparel Set,Kurta Sets,Pink,Summer,2012.0,Ethnic,Biba Outlet Women Pink Printed Churidar Kurta with Dupatta
44684,Women,Apparel,Topwear,Tops,Multi,Summer,2012.0,Casual,Wills Lifestyle Women Multi Coloured Top
7690,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Sports,Puma Men's Polo Purple T-shirt
1567,Men,Apparel,Bottomwear,Shorts,Black,Fall,2010.0,Sports,Artengo Men Training Shorts
41792,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Casual,Remanika Women Black Tunic
32260,Women,Apparel,Topwear,Kurtis,Beige,Summer,2012.0,Ethnic,Fabindia Women Printed Beige Kurtis
10302,Men,Footwear,Shoes,Formal Shoes,Brown,Spring,2012.0,Formal,Clarks Men Leather Brown Formal Shoes
37520,Boys,Apparel,Bottomwear,Shorts,Yellow,Summer,2012.0,Casual,Madagascar3 Infant Boys Lemon Yellow Shorts
47657,Women,Apparel,Bottomwear,Skirts,Cream,Summer,2012.0,Casual,Femella Women Grey Printed Skirt
9538,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Nike Men As Nike Sphere Ss Black T-Shirts
30705,Women,Accessories,Bags,Clutches,Orange,Summer,2012.0,Casual,Fabindia Women Orange Silk Purse
31597,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Mark Taylor Men Printed Black T-shirt
42065,Unisex,Accessories,Bags,Trolley Bag,Black,Summer,2012.0,Casual,American Tourister Unisex Black Trolley Bag
23052,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Arrow Woman Black Printed Top
57785,Women,Personal Care,Makeup,Compact,Gold,Spring,2017.0,,Lotus Herbals Natural Blend Translucent  Sunset Beach Compact Powder 820
10270,Women,Footwear,Shoes,Flats,Silver,Fall,2012.0,Casual,Clarks Women Shona Fringe Leather Silver Flats
35305,Women,Accessories,Jewellery,Earrings,Purple,Winter,2016.0,Ethnic,Fabindia Women Ananya Purple Earrings
38842,Women,Apparel,Dress,Dresses,Purple,Fall,2012.0,Casual,Latin Quarters Women Purple Dress
24421,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Astar Salvation 3 White Sports Shoes
13091,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,ADIDAS Men Cr_Ess 3sfzhood Grey Sweatshirts
19799,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Maroon T-shirt
4503,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,Lotto Men's Zurigo White Blue Red Shoe
37204,Women,Apparel,Dress,Jumpsuit,Teal,Summer,2012.0,Casual,United Colors of Benetton Women Printed Teal Jumpsuit
26382,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Turtle Men Check Brown Trousers
28218,Women,Personal Care,Fragrance,Deodorant,Red,Spring,2017.0,Casual,YARDLEY Women Red Roses Deo
